,,,,name,x1,x2,y1,y2
JPEG_20160709_131827_1000483761041.png,,,,,160.76585,497.36417,61.965366,430.0728
JPEG_20161121_163810_1000623905664.png,,,,,138.0055,515.19464,114.40676,402.18704
JPEG_20160624_151455_1000810750924.png,,,,,148.07031,507.30988,91.21673,414.51834
JPEG_20160628_135333_1000676142705.png,,,,,92.60668,550.7602,219.0086,346.56488
JPEG_20160607_163225_1000187226268.png,,,,,154.18517,502.5195,77.12773,422.01022
1473664839388DeeplearnS11670.png,,,,,92.03392,551.20886,220.32828,345.8631
1469623909839JPEG_20160628_123607_1000902321644.png,,,,,146.5653,508.4889,94.68437,412.67444
147444009373411472215508918-Mast--Harbour-Men-Grey-Sneakers-941472215508728-4.png,,,,,149.92673,505.85556,86.939445,416.7928
JPEG_20161118_133031_1000668204083.png,,,,,111.692406,535.80835,175.03381,369.94852
JPEG_20160927_140911_1000645694259.png,,,,,120.23001,529.12,155.36263,380.4087
JPEG_20161007_145256_1000610589243.png,,,,,158.77348,498.925,66.5559,427.63177
JPEG_20160608_111427_1000447546072.png,,,,,156.50348,500.70328,71.786156,424.8506
147754314194620161026_135329.png,,,,,112.08104,535.5039,174.1384,370.42465
JPEG_20160810_130206_1000116903600.png,,,,,163.13019,495.51193,56.51781,432.96957
1478609577417IMG_0668.png,,,,,107.2451,539.2924,185.2807,364.4997
JPEG_20161119_164213_1000367555781.png,,,,,184.22809,478.98376,7.9068303,458.8185
146910007078002.png,,,,,158.68884,498.99127,66.750946,427.52808
147324126408162738_XXX_v1.png,,,,,163.20093,495.4565,56.35482,433.0562
1480578595692E-mazingshawls29-11-201619198.png,,,,,130.96909,520.70703,130.61908,393.5661
147742498648520161025_160438.png,,,,,114.30192,533.7641,169.02133,373.14566
JPEG_20161208_180137_1000254478086.png,,,,,122.69813,527.1865,149.67593,383.43262
JPEG_20161123_174843_1000303825251.png,,,,,149.87491,505.89615,87.05879,416.72934
JPEG_20160627_111619_1000825496891.png,,,,,102.9318,542.67145,195.21884,359.21512
1470744778017DSC_0231.png,,,,,156.37871,500.80106,72.07364,424.69775
JPEG_20160625_153823_1000118472738.png,,,,,105.25631,540.85046,189.86302,362.06308
JPEG_20160627_154747_1000744312453.png,,,,,150.7959,505.17462,84.93682,417.85773
147772064002620161028_154340.png,,,,,91.48479,551.6391,221.59354,345.1903
1472043187208m_lone_peak_25_steel_061.png,,,,,105.522484,540.64197,189.24974,362.3892
JPEG_20161118_144147_1000170568718.png,,,,,93.10274,550.3716,217.86568,347.17264
JPEG_20161202_180140_1000247540261.png,,,,,115.89118,532.51904,165.35959,375.0928
JPEG_20161125_151528_1000776597392.png,,,,,159.12677,498.64822,65.7419,428.06464
JPEG_20160530_151253_10002098840.png,,,,,115.36338,532.93256,166.57565,374.44617
JPEG_20161126_124600_1000558737695.png,,,,,98.68523,545.9982,205.00323,354.01224
1474716581224DSC07922.png,,,,,182.30873,480.4874,12.329104,456.46695
147771693047720161028_163348.png,,,,,107.2451,539.2924,185.2807,364.4997
JPEG_20161126_180158_1000551724859.png,,,,,149.44055,506.23642,88.05959,416.19717
JPEG_20160530_172049_1000155004773.png,,,,,173.97789,487.01382,31.523943,446.26007
JPEG_20161107_124342_1000396057983.png,,,,,156.15424,500.9769,72.590836,424.42267
1473315106482DeeplearnS11511.png,,,,,118.430855,530.5295,159.50801,378.20438
JPEG_20161126_170454_1000875394379.png,,,,,88.32125,554.1174,228.8825,341.3144
JPEG_20160513_155825_1000868007642.png,,,,,116.476715,532.06036,164.01047,375.81018
1480334747648_R2A3680.png,,,,,149.27184,506.3686,88.44835,415.99045
1475067819705DSC00020.png,,,,,191.56534,473.23578,-8.998668,467.80804
1480335792637_R2A3816.png,,,,,118.666,530.3453,158.96622,378.4925
147772311676320161028_165013.png,,,,,122.55965,527.295,149.99498,383.26294
JPEG_20161116_184646_1000457700251.png,,,,,76.76691,563.16907,255.50449,327.15814
JPEG_20160810_125047_1000527362358.png,,,,,149.537,506.16086,87.837364,416.31534
JPEG_20161007_130707_1000128642531.png,,,,,166.69313,492.7207,48.308517,437.33487
JPEG_20161126_163011_1000499335314.png,,,,,101.090576,544.1139,199.46114,356.95926
JPEG_20161125_141913_100060600086.png,,,,,154.19832,502.50916,77.09741,422.0263
JPEG_20160624_162637_1000617047110.png,,,,,95.37603,548.59064,212.62784,349.95782
JPEG_20161123_165355_1000971838585.png,,,,,186.64873,477.08743,2.3295093,461.78427
JPEG_20160820_165921_1000648859899.png,,,,,156.8946,500.39688,70.88498,425.3298
1473231307602DeeplearnS11348.png,,,,,107.2451,539.2924,185.2807,364.4997
JPEG_20161129_162452_1000537997714.png,,,,,79.38219,561.1203,249.47873,330.36234
147444922536611468997465852-Mast--Harbour-Women-Black-Slip-Ons-431468997465740-5.png,,,,,125.946495,524.6417,142.19147,387.41248
JPEG_20161117_171351_100022222949.png,,,,,156.33557,500.83484,72.173004,424.64487
JPEG_20160706_165443_1000272714944.png,,,,,158.68863,498.99146,66.75144,427.5278
1480514345892IMG_0512.png,,,,,109.39831,537.6056,180.31956,367.1378
JPEG_20161208_175852_1000564307843.png,,,,,156.30182,500.86127,72.250824,424.60352
JPEG_20161125_143557_1000679503396.png,,,,,145.64459,509.21017,96.805756,411.5464
JPEG_20160706_113805_1000421009234.png,,,,,86.990906,555.1596,231.94774,339.68448
JPEG_20160630_164624_1000696975239.png,,,,,158.49704,499.14154,67.192825,427.2931
1473747434693IMG_0573.png,,,,,147.64804,507.6407,92.18967,414.001
JPEG_20161126_131313_1000853641611.png,,,,,90.3481,552.52954,224.21254,343.79767
JPEG_20161207_150009_1000349299471.png,,,,,165.98364,493.27652,49.94322,436.46558
1473315283329DeeplearnS11600.png,,,,,74.43951,564.99243,260.86697,324.3066
JPEG_20160524_153516_1000241464971.png,,,,,161.63414,496.68393,59.964764,431.13666
JPEG_20161116_175436_100030088028.png,,,,,154.45674,502.3067,76.50194,422.34296
JPEG_20160526_133045_1000245463180.png,,,,,146.77682,508.32318,94.19701,412.9336
1475158455424DSC07194.png,,,,,142.17805,511.92584,104.792854,407.29922
JPEG_20161207_172759_1000165162530.png,,,,,110.53565,536.7146,177.69905,368.53128
1474713896604DSC07428.png,,,,,146.61218,508.45215,94.57636,412.73187
1474638241548DSC06850.png,,,,,164.18251,494.6875,54.093124,434.25888
1474722954159DSC07861.png,,,,,144.8345,509.84482,98.67223,410.55386
1473662696824DeeplearnS11574.png,,,,,82.05636,559.0253,243.31726,333.6387
1475008330544DSC020481.png,,,,,107.2451,539.2924,185.2807,364.4997
1480597937728_R2A5455.png,,,,,156.69089,500.5565,71.35439,425.0802
JPEG_20160709_114112_1000209583620.png,,,,,93.043686,550.41785,218.00172,347.10028
1480337152401_R2A3980.png,,,,,160.8594,497.2909,61.749794,430.1874
1473231345762DeeplearnS11733.png,,,,,108.60304,538.22864,182.15193,366.16345
JPEG_20161209_154232_1000298231762.png,,,,,94.00713,549.6631,215.78188,348.28067
1474722849304DSC07908.png,,,,,119.69459,529.5394,156.59628,379.75272
147771682615320161028_164346.png,,,,,97.27833,547.1004,208.24483,352.2885
JPEG_20161208_161357_1000234394429.png,,,,,155.69101,501.33978,73.65816,423.85516
1475056566547DSC02276.png,,,,,111.04289,536.3172,176.53035,369.15274
JPEG_20161210_162414_1000474595426.png,,,,,118.81696,530.227,158.61838,378.67743
JPEG_20161210_124504_1000469974687.png,,,,,154.01451,502.65317,77.52088,421.80112
1472628570049w_maui_dark_bronze_011.png,,,,,96.28417,547.8793,210.53545,351.0705
1474715488844DSC07950.png,,,,,141.83675,512.19324,105.57927,406.88107
1475151913029DSC00656.png,,,,,169.21425,490.74567,42.499664,440.4237
JPEG_20160526_151236_1000582136347.png,,,,,84.28312,557.2809,238.18665,336.3669
1475060148643DSC02363.png,,,,,157.93764,499.57977,68.48174,426.6077
JPEG_20161208_170717_100033584519.png,,,,,107.63821,538.98444,184.37498,364.98132
JPEG_20161118_120111_1000155890412.png,,,,,156.99814,500.3158,70.64642,425.45667
147753696146720161026_121808.png,,,,,138.06824,515.1455,114.26219,402.2639
JPEG_20161119_174431_1000390744008.png,,,,,118.70477,530.3149,158.87686,378.54
147742523435720161025_150032.png,,,,,91.6559,551.50507,221.19928,345.39996
1480492956158IMG_20161129_185339.png,,,,,120.06968,529.2456,155.73203,380.21228
1473665117451DeeplearnS128.png,,,,,146.45807,508.57294,94.931465,412.54303
JPEG_20161130_140057_1000160444741.png,,,,,157.36467,500.02866,69.8019,425.90573
1474716152529DSC07986.png,,,,,188.81107,475.39343,-2.6526725,464.43353
147742626532720161025_155043.png,,,,,155.35925,501.5997,74.42251,423.4487
JPEG_20160514_153455_1000521559179.png,,,,,157.25026,500.11826,70.06554,425.76553
1473659479804DeeplearnS11812.png,,,,,91.04371,551.9846,222.60979,344.64993
1480655080741kurti-500x500.png,,,,,154.8564,501.99365,75.58112,422.8326
JPEG_20160820_142555_1000229490038.png,,,,,144.35182,510.22293,99.78436,409.9625
JPEG_20161123_191224_1000590896173.png,,,,,92.920395,550.5144,218.28578,346.94925
1474724380667DSC08163.png,,,,,178.83658,483.20752,20.329187,452.2129
1474312025697C030414HB0018_img1232833300_jpg_finish.png,,,,,173.22533,487.6034,33.257893,445.338
1473664941128DeeplearnS11721.png,,,,,155.66913,501.35693,73.708565,423.82834
JPEG_20161202_162639_1000441698968.png,,,,,139.57877,513.96216,110.78179,404.1146
JPEG_20160526_164510_1000236680639.png,,,,,127.76527,523.21686,138.00089,389.64084
1473486481457DeeplearnS11840.png,,,,,107.2451,539.2924,185.2807,364.4997
JPEG_20161209_180410_1000551982737.png,,,,,166.66147,492.7455,48.381462,437.29608
1480491887237IMG_20161129_185002.png,,,,,118.81796,530.2262,158.61609,378.67868
JPEG_20160622_104938_1000939264774.png,,,,,97.25125,547.12164,208.30722,352.25534
1471430187504IMG_0611.png,,,,,93.870964,549.7698,216.09564,348.11386
JPEG_20160709_170731_1000836121364.png,,,,,143.11009,511.1957,102.645386,408.44116
JPEG_20160229_143126_-2132482358.png,,,,,174.9269,486.2704,29.337423,447.42276
JPEG_20160831_161153_100070931355.png,,,,,100.26455,544.761,201.36438,355.9472
JPEG_20160701_114607_1000798067017.png,,,,,75.425735,564.2198,258.59467,325.51492
JPEG_20160607_171816_100077030487.png,,,,,152.02173,504.21432,82.11237,419.3596
1480509995466IMG_0264.png,,,,,149.86859,505.90106,87.07335,416.72162
1473314900461DeeplearnS11763.png,,,,,95.20181,548.7272,213.02924,349.74442
1473661075049DeeplearnS11280.png,,,,,93.50573,550.0559,216.93712,347.66638
1480973222908IMG_3617.png,,,,,115.83279,532.5648,165.49411,375.02127
JPEG_20161202_162358_1000101093052.png,,,,,111.18031,536.2096,176.21373,369.3211
1473658865484DeeplearnS11474.png,,,,,82.945724,558.3286,241.2681,334.72836
JPEG_20160621_123255_1000728779858.png,,,,,174.29877,486.76242,30.784641,446.6532
JPEG_20160709_152837_1000522374285.png,,,,,155.99898,501.0985,72.94854,424.23248
JPEG_20161202_182909_100054709594.png,,,,,162.4643,496.0336,58.052006,432.15375
JPEG_20160513_130019_1000110834393.png,,,,,73.679535,565.58777,262.618,323.3755
JPEG_20160821_144824_10001860490.png,,,,,167.4196,492.15155,46.634678,438.2249
JPEG_20160709_134136_1000995827475.png,,,,,101.166176,544.0546,199.28696,357.05188
1475007497139DSC021881.png,,,,,114.35868,533.7196,168.89058,373.21518
1480942401221_R2A1946.png,,,,,106.426445,539.9338,187.16696,363.4967
JPEG_20160831_090955_1000756953165.png,,,,,118.271835,530.65405,159.87439,378.00958
1480938664202_R2A1878.png,,,,,162.21494,496.22894,58.62656,431.84824
1474631463211DSC08173.png,,,,,100.75766,544.3747,200.22821,356.5514
JPEG_20161007_132414_1000756781359.png,,,,,113.714905,534.224,170.37387,372.42645
JPEG_20160607_164313_1000674159148.png,,,,,141.90822,512.13727,105.414604,406.96863
JPEG_20160624_132750_1000209672420.png,,,,,99.49934,545.3605,203.12749,355.0097
1472043215329m_superfeet_outside_bison_04.png,,,,,76.884705,563.07684,255.2331,327.30246
JPEG_20161125_194722_1000651223003.png,,,,,68.875694,569.3511,273.68637,317.4899
JPEG_20161016_184631_100040842072.png,,,,,164.45746,494.4721,53.45963,434.59573
JPEG_20161127_172753_1000736528314.png,,,,,164.3854,494.52856,53.62566,434.50745
JPEG_20160528_113217_1000990662146.png,,,,,168.44751,491.3463,44.26634,439.4843
JPEG_20161126_171252_1000777321596.png,,,,,74.59394,564.8714,260.51117,324.49582
JPEG_20160820_102541_1000725026812.png,,,,,174.23679,486.81097,30.927437,446.57724
1470743697101DSC_0218.png,,,,,150.55212,505.3656,85.49844,417.55905
JPEG_20161126_164449_1000682032988.png,,,,,117.60418,531.1771,161.4127,377.19153
JPEG_20161118_150828_1000369634585.png,,,,,167.66245,491.96133,46.075134,438.52243
JPEG_20160624_131322_1000792712026.png,,,,,109.05665,537.8733,181.10681,366.7192
1473751006847IMG_1016.png,,,,,181.78418,480.89838,13.5377655,455.82425
1471335214199DSC_0001.png,,,,,140.88725,512.9371,107.76698,405.71774
147771658301220161028_171327.png,,,,,149.80269,505.95273,87.22524,416.64084
1480946129416_R2A2005.png,,,,,148.81519,506.72632,89.500465,415.431
1475064941723DSC00072.png,,,,,182.68965,480.18896,11.451472,456.93362
147742564497820161025_163415.png,,,,,151.41946,504.68613,83.50006,418.62173
1473659704572DeeplearnS11833.png,,,,,155.01068,501.87274,75.22566,423.02164
JPEG_20160810_123828_1000460407962.png,,,,,150.71017,505.24176,85.134315,417.7527
1469620496558JPEG_20160628_132308_1000109274616.png,,,,,100.10962,544.8824,201.72134,355.7574
JPEG_20161121_193226_1000723210200.png,,,,,153.11227,503.36,79.59973,420.6957
1474701305139DSC07072.png,,,,,181.39809,481.20084,14.427364,455.3512
1480516349452E-mazingshawls29-11-201618291.png,,,,,149.49925,506.19043,87.92435,416.2691
1480337059138_R2A3967.png,,,,,182.41911,480.40094,12.074814,456.60214
1470817405773DSC_0095.png,,,,,116.45375,532.07837,164.06339,375.78207
1469616644194JPEG_20160625_105319_1000607842030.png,,,,,100.29124,544.7401,201.30287,355.97992
1473747422185IMG_0570.png,,,,,172.0291,488.5405,36.014084,443.87244
JPEG_20161120_121214_1000490728519.png,,,,,179.19661,482.92545,19.499702,452.65396
147771976717220161028_162315.png,,,,,97.24109,547.1296,208.33063,352.24292
1470809579573DSC_0044.png,,,,,125.41342,525.0593,143.41971,386.75934
JPEG_20160820_143953_1000767455698.png,,,,,104.011856,541.8253,192.73033,360.5384
JPEG_20160704_123748_100095981543.png,,,,,143.0917,511.21008,102.68776,408.41864
JPEG_20160517_144026_1000389022148.png,,,,,163.7374,495.03625,55.11871,433.7135
JPEG_20160622_124649_100086032332.png,,,,,144.47241,510.12848,99.50656,410.11023
JPEG_20161124_154624_1000363011303.png,,,,,179.64642,482.57306,18.463264,453.20508
JPEG_20161120_161012_1000864963214.png,,,,,174.2403,486.80823,30.919346,446.58157
14688671404711467122585977JPEG_201160628_134141_1000743044228.png,,,,,169.64056,490.41168,41.51743,440.946
JPEG_20160629_161009_1000130639307.png,,,,,109.90965,537.205,179.14142,367.7643
JPEG_20161119_123834_1000212950045.png,,,,,171.09021,489.276,38.17734,442.72214
JPEG_20161116_174608_1000173057928.png,,,,,169.70013,490.36502,41.380215,441.01898
147772130733820161028_153828.png,,,,,85.600845,556.2486,235.15053,337.98135
JPEG_20160630_112653_1000553365318.png,,,,,122.26879,527.5228,150.66515,382.9066
1468495311887DSC_0207.png,,,,,97.77104,546.7144,207.10957,352.89218
JPEG_20161028_110709_1000677835558.png,,,,,124.11194,526.0789,146.4184,385.16483
JPEG_20161118_165835_1000283792896.png,,,,,186.50665,477.19876,2.6568289,461.6102
JPEG_20160820_164814_1000534343262.png,,,,,96.07971,548.0394,211.00652,350.81998
JPEG_20160706_103557_1000220482318.png,,,,,77.117485,562.8945,254.69676,327.58765
147742447688420161025_160239.png,,,,,94.74037,549.0887,214.09244,349.17905
147185873289120160818_122828.png,,,,,123.34553,526.6793,148.18428,384.2258
JPEG_20161025_135216_1000294812001.png,,,,,144.107,510.41473,100.34847,409.66254
JPEG_20160608_180502_1000955238740.png,,,,,101.292656,543.95557,198.99554,357.20685
JPEG_20161125_171631_1000373784559.png,,,,,130.49342,521.07965,131.71506,392.98334
JPEG_20161129_184306_1000247170885.png,,,,,90.97094,552.0416,222.77747,344.5608
1473231301010DeeplearnS11344.png,,,,,145.62503,509.2255,96.85086,411.5224
1472043213298m_superfeet_outside_bison_03.png,,,,,85.16199,556.59235,236.1617,337.4437
147772207016520161028_164432.png,,,,,119.12577,529.9851,157.90686,379.0558
1468828163238JPEG_20160709_154016_1000119567503.png,,,,,115.63343,532.721,165.95346,374.777
JPEG_20161123_172316_1000233486459.png,,,,,93.861565,549.7771,216.11726,348.10236
JPEG_20160506_131356_1000293726902.png,,,,,172.93492,487.83087,33.926983,444.98224
1473665136534DeeplearnS11422.png,,,,,88.40446,554.05225,228.69081,341.41635
JPEG_20160607_142305_100054233436.png,,,,,158.48854,499.1482,67.21238,427.28268
JPEG_20161126_182742_1000243664633.png,,,,,85.13679,556.6121,236.21974,337.4128
JPEG_20160621_121049_1000865997292.png,,,,,164.82399,494.185,52.615135,435.0448
1480972417034IMG_3547.png,,,,,175.21008,486.04852,28.684904,447.76974
JPEG_20160629_170536_1000714494235.png,,,,,116.42024,532.1046,164.1406,375.741
JPEG_20161208_181644_1000460043030.png,,,,,113.42539,534.45074,171.04092,372.07175
JPEG_20160513_151541_1000679840524.png,,,,,115.394875,532.90784,166.5031,374.48474
1470747757198DSC_0263.png,,,,,104.352905,541.55817,191.94453,360.9562
147771772506420161028_171014.png,,,,,143.14792,511.16608,102.55823,408.4875
1470991242676IMG_0032.png,,,,,156.23938,500.9102,72.394684,424.527
JPEG_20160702_151750_1000636243519.png,,,,,100.01937,544.95306,201.92928,355.64685
JPEG_20161209_183732_1000787959534.png,,,,,116.504326,532.0387,163.94687,375.844
147742565516320161025_163948.png,,,,,138.5012,514.80634,113.26459,402.79437
1480603169588_R2A5791.png,,,,,152.98824,503.45715,79.88548,420.54376
JPEG_20160318_163227_1847552822.png,,,,,111.96809,535.5924,174.39864,370.28625
JPEG_20161125_173301_1000920715794.png,,,,,145.15688,509.59225,97.92949,410.94885
JPEG_20161209_133915_1000381261039.png,,,,,165.3683,493.75858,51.360977,435.7117
JPEG_20161028_142744_1000692627399.png,,,,,147.88538,507.45477,91.64284,414.29178
1472042929997w_molokini_ii_blk_grl_03.png,,,,,81.84786,559.1887,243.79767,333.38324
14634006895354.png,,,,,80.66919,560.11206,246.51341,331.93915
JPEG_20160625_111550_1000693073783.png,,,,,89.68159,553.0517,225.74821,342.98105
147742618658820161025_153053.png,,,,,157.37079,500.02383,69.78784,425.9132
JPEG_20161121_194852_1000175119093.png,,,,,116.70396,531.8823,163.4869,376.08862
1474699707683DSC07021.png,,,,,175.35013,485.93878,28.362242,447.9413
JPEG_20160513_162007_1000710353702.png,,,,,146.75134,508.34314,94.25571,412.90237
JPEG_20161205_152411_1000682805947.png,,,,,112.447266,535.21704,173.29459,370.87335
1470748315795DSC_0271.png,,,,,152.85646,503.56036,80.189125,420.3823
JPEG_20161107_150807_1000981420097.png,,,,,143.65358,510.76996,101.39321,409.107
JPEG_20161121_170355_1000256465550.png,,,,,107.94595,538.74335,183.66592,365.35837
JPEG_20161117_183320_1000875172849.png,,,,,155.42339,501.54944,74.27477,423.52728
JPEG_20160711_104900_1000688128622.png,,,,,146.04413,508.89716,95.88521,412.0359
JPEG_20161025_124311_1000442492991.png,,,,,150.41055,505.47653,85.82469,417.3856
JPEG_20161126_172738_1000880496189.png,,,,,158.51004,499.13135,67.162926,427.309
JPEG_20161123_201241_1000312069802.png,,,,,86.182526,555.7929,233.81029,338.69406
JPEG_20160707_160248_1000901883291.png,,,,,92.64999,550.72626,218.90884,346.61792
JPEG_20160627_161757_1000355595219.png,,,,,114.09129,533.9291,169.50665,372.8876
JPEG_20160630_162927_1000376601704.png,,,,,92.70853,550.6804,218.77394,346.68967
1480506953218IMG_20161129_194024.png,,,,,106.431145,539.93005,187.15613,363.50247
1480512614372IMG_0084.png,,,,,105.60305,540.5788,189.06412,362.48788
1474638926465DSC06390.png,,,,,172.90202,487.85663,34.00283,444.94196
1480516371158E-mazingshawls29-11-201618293.png,,,,,153.15076,503.32983,79.511024,420.7429
JPEG_20160624_133113_1000702071197.png,,,,,153.09837,503.37085,79.63175,420.67868
JPEG_20160526_170016_1000882985633.png,,,,,159.41266,498.42422,65.08318,428.4149
1474640492577DSC07048.png,,,,,154.75485,502.07318,75.81511,422.7082
1468495372043DSC_0221.png,,,,,157.86664,499.63538,68.64535,426.52072
JPEG_20161028_140727_1000630742349.png,,,,,95.57214,548.437,212.17598,350.19812
JPEG_20160623_150347_1000615720316.png,,,,,103.83084,541.96716,193.1474,360.3166
1468821156525JPEG_20160709_130438_1000328997699.png,,,,,158.30138,499.2948,67.64369,427.05334
JPEG_20161126_125621_1000926486458.png,,,,,94.74149,549.08777,214.08986,349.18042
147324115219660569_XXX_v1.png,,,,,151.17622,504.8767,84.060524,418.32367
JPEG_20161123_161431_1000470209679.png,,,,,169.06372,490.8636,42.84651,440.2393
1480316220931_R2A3352.png,,,,,147.74483,507.56485,91.96669,414.11957
1468472671486JPEG_20160706_164505_1000777309711.png,,,,,113.4369,534.4418,171.01442,372.08582
1474701423552DSC06963.png,,,,,180.88817,481.60028,15.602189,454.7265
1480510219417IMG_0343.png,,,,,118.40977,530.546,159.5566,378.17853
JPEG_20161028_133252_1000775843780.png,,,,,115.26695,533.00806,166.79784,374.328
1474714114449DSC07365.png,,,,,107.2451,539.2924,185.2807,364.4997
1473231460650DeeplearnS11286.png,,,,,143.92943,510.55386,100.75761,409.445
147771932043020161028_155831.png,,,,,123.74711,526.3647,147.259,384.7178
JPEG_20161130_130802_1000537164606.png,,,,,151.0383,504.98474,84.37828,418.1547
1470731672571DSC_0086.png,,,,,158.51572,499.1269,67.14984,427.31598
147742433470620161025_155535.png,,,,,139.17772,514.27637,111.70584,403.62326
JPEG_20160701_161316_1000146527396.png,,,,,92.31535,550.9884,219.67984,346.20792
JPEG_20160607_163814_1000842795427.png,,,,,144.5214,510.0901,99.393654,410.17026
1473662570723DeeplearnS11552.png,,,,,117.64749,531.1431,161.31293,377.24463
1473747110787IMG_0599.png,,,,,114.31272,533.7556,168.99646,373.1589
1480513678502IMG_0572.png,,,,,107.95665,538.735,183.64128,365.3715
1470733761638DSC_0126.png,,,,,145.3304,509.45633,97.529655,411.16144
JPEG_20161129_150219_1000208681768.png,,,,,138.91954,514.47864,112.30071,403.30695
1480499084023IMG_20161129_192116.png,,,,,164.0351,494.803,54.4328,434.07828
JPEG_20160630_104558_1000867315937.png,,,,,120.17719,529.1614,155.48433,380.344
JPEG_20161121_192322_1000504295144.png,,,,,110.98992,536.3587,176.6524,369.0878
JPEG_20160915_193013_1000139729945.png,,,,,115.56091,532.7778,166.12054,374.68814
1473315327485DeeplearnS11634.png,,,,,105.668945,540.5272,188.9123,362.56863
1473660753467DeeplearnS11250.png,,,,,95.47458,548.5135,212.40079,350.07858
JPEG_20160818_152445_1000504464388.png,,,,,127.93393,523.0848,137.61229,389.84744
JPEG_20160706_135731_1000370555301.png,,,,,107.56973,539.03815,184.53276,364.89743
JPEG_20161028_124107_1000159830924.png,,,,,120.17667,529.1618,155.48552,380.34332
147444577265011469617571903-Mast--Harbour-Women-Casual-Shoes-5141469617571783-5.png,,,,,149.6513,506.0713,87.57397,416.45538
JPEG_20160704_154521_1000140435462.png,,,,,95.87987,548.1959,211.46696,350.57513
JPEG_20161124_144744_1000566487920.png,,,,,149.10399,506.5001,88.835045,415.78482
JPEG_20160630_155926_1000206239414.png,,,,,152.8125,503.59482,80.29041,420.32843
JPEG_20160318_163407_234280237.png,,,,,161.73979,496.60114,59.721325,431.26608
JPEG_20160704_123645_1000185357541.png,,,,,91.309006,551.7768,221.99857,344.97495
JPEG_20160711_165216_1000829053496.png,,,,,107.2451,539.2924,185.2807,364.4997
JPEG_20160625_122631_1000963018410.png,,,,,107.2451,539.2924,185.2807,364.4997
1468497069444DSC_0015.png,,,,,147.83705,507.4926,91.75414,414.23257
147772444107320161028_164853.png,,,,,160.25002,497.76825,63.153885,429.4408
147323495805018.png,,,,,154.98476,501.89307,75.285385,422.98987
JPEG_20161129_153150_1000997766701.png,,,,,142.83925,511.4079,103.26944,408.1093
147772404448520161028_164331.png,,,,,116.62157,531.9469,163.67673,375.98764
147443973119311470295880123-Mast--Harbour-Men-Black-Colourblock-Regular-Sneakers-5511470295879894-3.png,,,,,142.13495,511.95966,104.89223,407.2464
1480958966773_R2A2332.png,,,,,98.51132,546.1345,205.40392,353.7992
1468656382503JPEG_20160712_105100_1000135330261.png,,,,,186.2843,477.37292,3.169148,461.33777
JPEG_20160711_174240_1000774155487.png,,,,,192.13303,472.79102,-10.306719,468.50357
147771912886620161028_170322.png,,,,,138.21182,515.033,113.93136,402.43985
JPEG_20160623_154926_1000611131318.png,,,,,114.95553,533.2521,167.51537,373.94647
147772105821120161028_170746.png,,,,,144.87856,509.8103,98.57071,410.60785
147444942465611473248953554-Roadster-Men-Navy-Blue-Colourblock-Mid-Top-Sneakers-9181473248953469-3.png,,,,,140.08241,513.5676,109.62139,404.73166
JPEG_20160709_121339_1000741203083.png,,,,,93.17719,550.31323,217.6941,347.26385
1480606728196_R2A6123.png,,,,,154.46466,502.30054,76.48372,422.35266
147772325449920161026_155434.png,,,,,87.96648,554.3953,229.69995,340.87973
1468495403071DSC_0032.png,,,,,152.59766,503.76312,80.78543,420.06525
JPEG_20160624_125713_1000119846371.png,,,,,114.69805,533.45374,168.10861,373.631
JPEG_20160827_194023_1000867193686.png,,,,,151.68098,504.48126,82.89753,418.9421
147445018610311473248967841-Roadster-Men-Brown-Solid-High-tops-Sneakers-7021473248967641-3.png,,,,,145.5503,509.28406,97.02299,411.43088
1480583735105IMG_20161129_194550.png,,,,,155.40903,501.5607,74.30786,423.50967
1473664938284DeeplearnS11719.png,,,,,89.05528,553.54236,227.19128,342.2137
JPEG_20160623_121455_1000646475807.png,,,,,100.97074,544.20776,199.73727,356.8124
JPEG_20161201_132904_1000654602356.png,,,,,151.86398,504.3379,82.475845,419.16632
1474722919090DSC07913.png,,,,,186.98076,476.82733,1.5644896,462.19104
JPEG_20160526_164547_1000533563952.png,,,,,184.54182,478.73804,7.18396,459.20288
JPEG_20160820_164014_1000857415958.png,,,,,132.2588,519.69666,127.6475,395.14624
1480970598849IMG_3415.png,,,,,169.5341,490.49506,41.76271,440.8156
1474631450187DSC08172.png,,,,,150.13774,505.69025,86.45322,417.05136
JPEG_20161120_181840_1000216797625.png,,,,,167.10391,492.39893,47.36207,437.83813
1480512917133IMG_0079.png,,,,,96.81991,547.45953,209.30104,351.72687
147444927245111470311498004-Roadster-Men-Casual-Shoes-9281470311497862-4.png,,,,,154.00142,502.66342,77.55107,421.7851
JPEG_20160820_125043_1000801599665.png,,,,,150.5228,505.38855,85.56602,417.52316
JPEG_20160629_122411_1000521151137.png,,,,,98.76514,545.9356,204.81912,354.11014
147772312629020161028_165028.png,,,,,151.07558,504.9555,84.29239,418.20038
JPEG_20161125_201456_100071396340.png,,,,,82.46368,558.70624,242.37875,334.13776
1480339597589_R2A4204.png,,,,,156.72456,500.5301,71.276764,425.12146
1475156223135DSC07061.png,,,,,154.0181,502.6504,77.51266,421.80554
JPEG_20161016_130722_1000814420253.png,,,,,152.64107,503.7291,80.68537,420.1184
1473749861454IMG_1145.png,,,,,175.81549,485.57422,27.290016,448.51147
148053452015120161126_210416.png,,,,,136.99258,515.98816,116.74053,400.94604
